λ (nm),E17016R/E17012R sur SN2,,,,,,,,,,,,,,,,,,,,,,Design Nominal,,Requirements,,,Tmoy sur les 21 points de mesures,,Points,Moyenne entre 652-1270nm,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,,,,λ (nm),T(%),,,,,,
620,2.0830,2.2787,2.2809,1.9759,2.1329,2.0168,2.2006,2.0265,1.9707,2.0034,2.3114,2.0094,2.0763,2.0049,2.3099,2.1515,2.1195,2.3449,1.9609,1.9772,2.2210,,1.1809,,,,,2.1170,,,,
619,2.0731,2.2865,2.2872,1.9898,2.1370,2.0233,2.2278,2.0352,1.9303,2.0166,2.3021,2.0062,2.1125,2.0077,2.3043,2.1519,2.1318,2.2825,1.9095,1.9117,2.2019,,1.0791,,,,,2.1109,,,,
618,2.0680,2.2666,2.2554,1.9602,2.0911,1.9974,2.2004,2.0085,1.9059,1.9847,2.2532,1.9810,2.0851,1.9810,2.2495,2.1409,2.1156,2.2303,1.9137,1.8996,2.1957,,1.0022,,,,,2.0849,,,,
617,2.0325,2.2043,2.1894,1.9090,2.0258,1.9291,2.1478,1.9551,1.8875,1.9306,2.1842,1.9217,2.0184,1.9239,2.1864,2.1009,2.0682,2.1939,1.9218,1.9292,2.1819,,0.9462,,,,,2.0401,,,,
616,1.9765,2.1527,2.1274,1.8753,1.9913,1.8798,2.0984,1.9021,1.8776,1.8791,2.1393,1.8642,1.9839,1.8887,2.1520,2.0434,2.0293,2.1685,1.9031,1.9201,2.1569,,0.9083,,,,,2.0005,,,,
615,1.9348,2.1185,2.0910,1.8581,1.9905,1.8790,2.0560,1.8797,1.8685,1.8619,2.1185,1.8641,1.9519,1.8738,2.1200,2.0129,1.9928,2.1512,1.8812,1.8983,2.0500,,0.8864,,,,,1.9739,,,,
614,1.9314,2.0921,2.0809,1.8637,1.9842,1.9120,2.0549,1.8986,1.8480,1.8711,2.1092,1.8986,1.9507,1.8875,2.1047,2.0110,1.9767,2.0776,1.8374,1.8537,1.8479,,0.8782,,,,,1.9568,,,,
613,1.9329,2.0742,2.0719,1.8637,1.9284,1.8935,2.0496,1.8786,1.8198,1.8488,2.0675,1.8830,1.9344,1.8607,2.0742,2.0058,1.9738,1.9623,1.8274,1.8111,1.5559,,0.8805,,,,,1.9199,,,,
612,1.9254,2.0571,2.0586,1.8079,1.8332,1.8168,1.9864,1.8019,1.8131,1.7484,1.9582,1.7930,1.8726,1.7759,1.9723,1.9522,1.9701,1.7636,1.8296,1.8111,1.2293,,0.8881,,,,,1.8465,,,,
611,1.8480,1.9603,1.9797,1.6530,1.6574,1.6611,1.8271,1.6358,1.8159,1.5845,1.7423,1.6269,1.7482,1.6105,1.7676,1.8085,1.9179,1.4940,1.8343,1.8387,0.9296,,0.894,,,,,1.7115,,,,
610,1.6849,1.7794,1.7973,1.4371,1.4021,1.4081,1.5911,1.3865,1.8323,1.3746,1.4780,1.3954,1.5227,1.3485,1.4988,1.5733,1.7779,1.1925,1.8176,1.8436,0.6896,,0.8928,,,,,1.5158,,,,
609,1.4441,1.5148,1.5438,1.1694,1.1114,1.1218,1.3153,1.1195,1.8036,1.1173,1.1836,1.1151,1.2446,1.0786,1.1925,1.2818,1.5565,0.9144,1.7265,1.7524,0.5282,,0.8851,,,,,1.2779,,,,
608,1.1659,1.2128,1.2426,0.9018,0.8542,0.8728,1.0156,0.8505,1.6905,0.8527,0.9055,0.8624,0.9680,0.8237,0.9137,1.0067,1.2768,0.6973,1.5563,1.6016,0.4025,,0.8776,,,,,1.0321,,,,
607,0.8913,0.9330,0.9516,0.6875,0.6376,0.6629,0.7567,0.6309,1.4784,0.6339,0.6763,0.6324,0.7314,0.6094,0.6838,0.7678,0.9910,0.5288,1.3039,1.3647,0.3053,,0.8754,,,,,0.8028,,,,
606,0.6720,0.6913,0.7211,0.5120,0.4725,0.4882,0.5685,0.4822,1.2219,0.4755,0.5030,0.4532,0.5470,0.4629,0.5120,0.5804,0.7523,0.3936,1.0095,1.0681,0.2340,,0.8768,,,,,0.6105,,,,
605,0.5005,0.5050,0.5325,0.3860,0.3718,0.3518,0.4343,0.3726,0.9727,0.3585,0.3942,0.3503,0.4142,0.3510,0.3875,0.4492,0.5645,0.3008,0.7631,0.8172,0.1844,,0.8722,,,,,0.4649,,,,
604,0.3718,0.3844,0.3993,0.2922,0.2945,0.2588,0.3190,0.2826,0.7495,0.2744,0.3041,0.2707,0.3093,0.2506,0.2863,0.3354,0.4223,0.2296,0.5784,0.6177,0.1394,,0.8477,,,,,0.3510,,,,
603,0.2905,0.2972,0.3024,0.2147,0.2184,0.2013,0.2377,0.2162,0.5550,0.2058,0.2281,0.2199,0.2333,0.1880,0.2184,0.2429,0.3143,0.1755,0.4368,0.4509,0.1060,,0.792,,,,,0.2644,,,,
602,0.2279,0.2294,0.2390,0.1796,0.1633,0.1677,0.1870,0.1715,0.4030,0.1648,0.1900,0.1915,0.1752,0.1626,0.1715,0.2019,0.2316,0.1517,0.3257,0.3442,0.0856,,0.7047,,,,,0.2078,,,,
601,0.1729,0.1818,0.1892,0.1410,0.1350,0.1343,0.1580,0.1298,0.3050,0.1328,0.1543,0.1462,0.1506,0.1350,0.1425,0.1632,0.1758,0.1250,0.2434,0.2619,0.0820,,0.5979,,,,,0.1648,,,,
600,0.1388,0.1417,0.1454,0.1091,0.1158,0.1076,0.1261,0.1069,0.2515,0.0950,0.1202,0.1210,0.1224,0.1046,0.1180,0.1232,0.1306,0.1036,0.1931,0.2072,0.0820,,0.4885,,,,,0.1316,,,,
599,0.1166,0.1181,0.1188,0.0980,0.0936,0.1166,0.1040,0.1010,0.2168,0.0750,0.0906,0.1262,0.1025,0.0854,0.0995,0.1025,0.1143,0.0932,0.1576,0.1687,0.0603,,0.39,,,,,0.1123,,,,
598,0.0988,0.0996,0.0958,0.0817,0.0743,0.0958,0.0936,0.0802,0.1590,0.0884,0.0802,0.1048,0.0951,0.0743,0.0862,0.0847,0.1010,0.0748,0.1251,0.1184,0.0581,,0.3083,,,,,0.0938,,,,
597,0.0877,0.0840,0.0885,0.0676,0.0758,0.0684,0.0818,0.0766,0.1189,0.0952,0.0699,0.0766,0.0929,0.0662,0.0751,0.0840,0.0966,0.0570,0.0985,0.1015,0.0515,,0.2438,,,,,0.0816,,,,
596,0.0826,0.0699,0.0818,0.0662,0.0796,0.0707,0.0789,0.0811,0.1012,0.0781,0.0521,0.0729,0.0863,0.0625,0.0662,0.0803,0.0945,0.0511,0.0785,0.0948,0.0298,,0.1941,,,,,0.0742,,,,
595,0.0722,0.0625,0.0655,0.0521,0.0670,0.0625,0.0588,0.0580,0.0811,0.0655,0.0513,0.0580,0.0707,0.0588,0.0528,0.0610,0.0722,0.0600,0.0682,0.0815,0.0276,,0.1562,,,,,0.0622,,,,
594,0.0572,0.0610,0.0580,0.0394,0.0506,0.0506,0.0543,0.0357,0.0654,0.0580,0.0580,0.0245,0.0424,0.0468,0.0446,0.0476,0.0610,0.0548,0.0682,0.0786,0.0239,,0.1274,,,,,0.0514,,,,
593,0.0438,0.0424,0.0431,0.0268,0.0342,0.0364,0.0490,0.0193,0.0453,0.0327,0.0438,0.0216,0.0134,0.0342,0.0349,0.0386,0.0372,0.0393,0.0526,0.0756,0.0189,,0.1053,,,,,0.0373,,,,
592,0.0423,0.0416,0.0327,0.0334,0.0349,0.0386,0.0312,0.0297,0.0453,0.0171,0.0297,0.0356,0.0193,0.0401,0.0193,0.0438,0.0342,0.0333,0.0429,0.0651,0.0174,,0.0884,,,,,0.0347,,,,
591,0.0386,0.0416,0.0371,0.0356,0.0438,0.0453,0.0260,0.0342,0.0453,0.0186,0.0401,0.0282,0.0371,0.0401,0.0223,0.0364,0.0364,0.0274,0.0429,0.0355,0.0203,,0.0753,,,,,0.0349,,,,
590,0.0312,0.0446,0.0423,0.0223,0.0453,0.0475,0.0408,0.0223,0.0349,0.0379,0.0401,0.0171,0.0512,0.0379,0.0319,0.0431,0.0312,0.0207,0.0362,0.0229,0.0268,,0.0651,,,,,0.0347,,,,
589,0.0438,0.0564,0.0475,0.0304,0.0423,0.0579,0.0512,0.0379,0.0349,0.0520,0.0401,0.0282,0.0601,0.0416,0.0512,0.0557,0.0342,0.0303,0.0333,0.0444,0.0355,,0.057,,,,,0.0433,,,,
588,0.0460,0.0512,0.0483,0.0453,0.0371,0.0453,0.0393,0.0535,0.0319,0.0490,0.0416,0.0401,0.0505,0.0379,0.0497,0.0527,0.0393,0.0444,0.0377,0.0362,0.0348,,0.0507,,,,,0.0434,,,,
587,0.0445,0.0393,0.0386,0.0378,0.0386,0.0304,0.0401,0.0460,0.0341,0.0467,0.0490,0.0556,0.0356,0.0319,0.0378,0.0304,0.0371,0.0481,0.0400,0.0244,0.0377,,0.0457,,,,,0.0392,,,,
586,0.0475,0.0371,0.0364,0.0378,0.0438,0.0408,0.0416,0.0430,0.0423,0.0468,0.0401,0.0460,0.0341,0.0304,0.0364,0.0237,0.0378,0.0451,0.0400,0.0296,0.0479,,0.0418,,,,,0.0394,,,,
585,0.0445,0.0371,0.0460,0.0490,0.0431,0.0312,0.0483,0.0401,0.0371,0.0393,0.0379,0.0453,0.0542,0.0379,0.0379,0.0312,0.0445,0.0385,0.0311,0.0266,0.0486,,0.0387,,,,,0.0404,,,,
584,0.0408,0.0364,0.0483,0.0564,0.0468,0.0401,0.0564,0.0282,0.0223,0.0475,0.0579,0.0527,0.0497,0.0557,0.0423,0.0312,0.0438,0.0466,0.0377,0.0451,0.0428,,0.0364,,,,,0.0442,,,,
583,0.0371,0.0408,0.0475,0.0542,0.0482,0.0653,0.0438,0.0401,0.0312,0.0623,0.0586,0.0579,0.0297,0.0594,0.0468,0.0334,0.0401,0.0584,0.0473,0.0392,0.0652,,0.0347,,,,,0.0479,,,,
582,0.0415,0.0475,0.0489,0.0556,0.0541,0.0541,0.0482,0.0667,0.0319,0.0586,0.0489,0.0638,0.0564,0.0519,0.0527,0.0319,0.0445,0.0636,0.0407,0.0288,0.0863,,0.0336,,,,,0.0513,,,,
581,0.0475,0.0557,0.0520,0.0601,0.0609,0.0364,0.0549,0.0690,0.0312,0.0601,0.0601,0.0490,0.0712,0.0586,0.0579,0.0527,0.0438,0.0569,0.0296,0.0458,0.0870,,0.033,,,,,0.0543,,,,
580,0.0572,0.0653,0.0631,0.0690,0.0624,0.0646,0.0661,0.0661,0.0535,0.0735,0.0824,0.0549,0.0616,0.0735,0.0683,0.0772,0.0542,0.0717,0.0399,0.0599,0.0841,,0.033,,,,,0.0652,,,,
579,0.0705,0.0698,0.0705,0.0750,0.0735,0.0772,0.0779,0.0705,0.0527,0.0816,0.0668,0.0698,0.0779,0.0765,0.0735,0.0980,0.0713,0.0777,0.0540,0.0577,0.0783,,0.0335,,,,,0.0724,,,,
578,0.0728,0.0772,0.0750,0.0750,0.0757,0.0750,0.0802,0.0646,0.0549,0.0683,0.0676,0.0780,0.0869,0.0757,0.0616,0.1039,0.0705,0.0792,0.0533,0.0555,0.0892,,0.0347,,,,,0.0733,,,,
577,0.0861,0.0817,0.0898,0.0817,0.0824,0.0802,0.0787,0.0757,0.0750,0.0735,0.0772,0.0921,0.0869,0.0839,0.0638,0.0913,0.0780,0.0903,0.0718,0.0585,0.1175,,0.0366,,,,,0.0817,,,,
576,0.0824,0.0861,0.0899,0.0861,0.1010,0.0743,0.0876,0.0921,0.0683,0.1002,0.0899,0.1032,0.0876,0.0891,0.0772,0.0824,0.0847,0.1006,0.0740,0.0614,0.1277,,0.0394,,,,,0.0879,,,,
575,0.0787,0.0988,0.0854,0.0913,0.1166,0.0817,0.1025,0.1077,0.0624,0.1107,0.1047,0.1062,0.0913,0.1017,0.0951,0.0869,0.0824,0.1095,0.0651,0.0755,0.1088,,0.0435,,,,,0.0935,,,,
574,0.0942,0.1098,0.1009,0.1076,0.1165,0.0994,0.1143,0.1046,0.0861,0.1217,0.1158,0.1239,0.1091,0.1209,0.1135,0.1091,0.0972,0.1117,0.0732,0.0755,0.0870,,0.0488,,,,,0.1044,,,,
573,0.1135,0.1238,0.1172,0.1231,0.1135,0.1075,0.1179,0.0994,0.0994,0.1320,0.1201,0.1164,0.1238,0.1186,0.1164,0.1253,0.1157,0.0983,0.0924,0.0761,0.0471,,0.0556,,,,,0.1094,,,,
572,0.1127,0.1194,0.1186,0.1134,0.1075,0.1090,0.1068,0.0897,0.1068,0.1105,0.1097,0.0882,0.1149,0.1068,0.1016,0.1209,0.1105,0.0879,0.1108,0.0924,0.0181,,0.0633,,,,,0.1027,,,,
571,0.1038,0.1016,0.1068,0.1008,0.0964,0.0927,0.0897,0.0868,0.1068,0.0845,0.1001,0.0853,0.0942,0.0979,0.0860,0.1060,0.1142,0.0754,0.1153,0.1064,0.0355,,0.0704,,,,,0.0946,,,,
570,0.0986,0.0912,0.0949,0.0831,0.0667,0.0749,0.0786,0.0860,0.1009,0.0949,0.0838,0.0808,0.0897,0.0905,0.0690,0.1031,0.1053,0.0547,0.1086,0.1071,0.0232,,0.0765,,,,,0.0850,,,,
569,0.0757,0.0779,0.0816,0.0719,0.0482,0.0541,0.0653,0.0712,0.1113,0.0860,0.0586,0.0519,0.0764,0.0593,0.0571,0.0742,0.0890,0.0273,0.0887,0.0953,0.0189,,0.083,,,,,0.0686,,,,
568,0.0527,0.0571,0.0490,0.0423,0.0319,0.0371,0.0460,0.0408,0.0913,0.0475,0.0304,0.0430,0.0319,0.0304,0.0408,0.0319,0.0660,0.0148,0.0695,0.0636,0.0196,,0.092,,,,,0.0447,,,,
567,0.0342,0.0371,0.0304,0.0238,0.0186,0.0208,0.0252,0.0282,0.0728,0.0163,0.0119,0.0290,0.0000,0.0193,0.0134,0.0327,0.0416,0.0178,0.0488,0.0481,0.0261,,0.1046,,,,,0.0284,,,,
566,0.0201,0.0349,0.0319,0.0312,0.0163,0.0223,0.0208,0.0201,0.0624,0.0178,0.0126,0.0312,0.0156,0.0193,0.0141,0.0312,0.0297,0.0207,0.0377,0.0318,0.0327,,0.1191,,,,,0.0264,,,,
565,0.0141,0.0267,0.0230,0.0312,0.0074,0.0201,0.0163,0.0000,0.0364,0.0119,0.0111,0.0394,0.0163,0.0201,0.0290,0.0074,0.0223,0.0155,0.0385,0.0237,0.0218,,0.1311,,,,,0.0206,,,,
564,0.0201,0.0201,0.0223,0.0178,0.0223,0.0186,0.0230,0.0119,0.0201,0.0201,0.0059,0.0372,-0.0045,0.0111,0.0238,-0.0164,0.0111,0.0193,0.0274,0.0096,0.0196,,0.1347,,,,,0.0162,,,,
563,0.0126,0.0245,0.0253,0.0067,0.0149,0.0007,0.0253,0.0186,0.0275,0.0223,0.0104,0.0379,0.0037,0.0186,0.0097,0.0067,0.0171,0.0052,0.0200,-0.0022,0.0145,,0.1267,,,,,0.0152,,,,
562,0.0156,0.0223,0.0215,0.0186,0.0223,0.0149,0.0119,0.0268,0.0394,0.0327,0.0297,0.0394,0.0282,0.0290,0.0193,0.0260,0.0297,-0.0007,0.0200,0.0067,0.0094,,0.1106,,,,,0.0220,,,,
561,0.0225,0.0165,0.0247,0.0157,0.0337,0.0330,0.0165,0.0337,0.0487,0.0330,0.0337,0.0480,0.0307,0.0247,0.0172,0.0172,0.0285,0.0037,0.0105,0.0052,0.0212,,0.0921,,,,,0.0247,,,,
560,0.0218,0.0233,0.0173,0.0264,0.0279,0.0211,0.0309,0.0301,0.0452,0.0188,0.0339,0.0557,0.0226,0.0294,0.0143,0.0211,0.0256,-0.0015,-0.0015,-0.0075,0.0088,,0.0755,,,,,0.0221,,,,
559,0.0173,0.0218,0.0083,0.0128,0.0241,0.0105,0.0249,0.0188,0.0241,0.0045,0.0324,0.0482,0.0136,0.0196,0.0113,-0.0090,0.0158,0.0015,0.0038,-0.0158,0.0133,,0.0622,,,,,0.0144,,,,
558,0.0113,0.0098,0.0000,0.0128,0.0143,0.0128,0.0068,0.0136,0.0113,0.0060,0.0166,0.0347,0.0098,0.0151,-0.0038,-0.0173,0.0083,0.0060,0.0075,-0.0075,0.0273,,0.052,,,,,0.0093,,,,
557,0.0053,0.0045,0.0053,0.0113,0.0091,0.0075,-0.0030,0.0189,0.0075,0.0075,0.0173,0.0151,0.0106,0.0158,0.0173,-0.0143,0.0098,0.0150,0.0105,0.0075,0.0258,,0.0445,,,,,0.0097,,,,
556,0.0121,0.0113,0.0106,0.0166,0.0008,0.0121,0.0143,0.0204,0.0045,0.0090,0.0106,0.0294,0.0219,0.0181,0.0377,-0.0060,0.0211,0.0113,0.0135,-0.0150,0.0125,,0.039,,,,,0.0127,,,,
555,0.0158,0.0181,0.0143,0.0279,0.0068,0.0211,0.0219,0.0113,0.0023,0.0158,0.0106,0.0407,0.0339,0.0249,0.0098,-0.0045,0.0287,0.0225,0.0105,0.0068,0.0310,,0.035,,,,,0.0176,,,,
554,0.0113,0.0136,0.0098,0.0090,0.0113,0.0158,0.0196,0.0128,-0.0038,0.0249,0.0121,0.0128,0.0226,0.0196,-0.0008,0.0113,0.0211,0.0105,0.0038,0.0165,0.0582,,0.0323,,,,,0.0149,,,,
553,0.0121,0.0060,0.0098,0.0158,0.0158,0.0158,0.0121,0.0151,0.0189,0.0030,0.0211,-0.0098,0.0166,0.0226,0.0121,0.0226,0.0075,0.0361,0.0165,0.0286,0.0627,,0.0305,,,,,0.0172,,,,
552,0.0249,0.0158,0.0196,0.0377,0.0513,0.0257,0.0287,0.0407,0.0340,0.0355,0.0551,0.0241,0.0483,0.0438,0.0377,0.0279,0.0136,0.0692,0.0173,0.0090,0.0457,,0.0297,,,,,0.0336,,,,
551,0.0355,0.0264,0.0272,0.0581,0.0710,0.0491,0.0513,0.0672,0.0249,0.0906,0.0763,0.0838,0.0521,0.0838,0.0642,0.0332,0.0340,0.0700,0.0158,0.0053,0.0317,,0.0298,,,,,0.0501,,,,
550,0.0710,0.0582,0.0733,0.0771,0.0884,0.0695,0.0733,0.0831,0.0159,0.0952,0.0733,0.1095,0.0642,0.0808,0.0884,0.0604,0.0710,0.0437,0.0241,0.0000,0.0347,,0.0308,,,,,0.0645,,,,
549,0.0846,0.0846,0.0899,0.0567,0.0703,0.0363,0.0582,0.0710,0.0227,0.0446,0.0544,0.0703,0.0589,0.0552,0.0695,0.0401,0.0839,0.0317,0.0490,0.0535,0.0414,,0.0332,,,,,0.0584,,,,
548,0.0597,0.0650,0.0612,0.0446,0.0476,0.0333,0.0416,0.0446,0.0658,0.0280,0.0401,0.0166,0.0370,0.0386,0.0673,0.0416,0.0718,0.0384,0.0724,0.0912,0.1382,,0.0379,,,,,0.0545,,,,
547,0.0378,0.0355,0.0386,0.0408,0.0514,0.0650,0.0333,0.0476,0.0840,0.0454,0.0401,0.0129,0.0189,0.0575,0.0620,0.0499,0.0386,0.0913,0.0679,0.0837,0.3164,,0.0472,,,,,0.0628,,,,
546,0.0340,0.0272,0.0409,0.0688,0.0870,0.0983,0.0477,0.0772,0.0598,0.1006,0.0930,0.0734,0.0469,0.0968,0.0696,0.0446,0.0265,0.2241,0.0332,0.0287,0.4259,,0.069,,,,,0.0859,,,,
545,0.0833,0.0696,0.0946,0.1817,0.2278,0.2187,0.1415,0.2036,0.0197,0.2717,0.2626,0.2218,0.1741,0.2702,0.2044,0.1438,0.0674,0.3856,0.0257,0.0302,0.3226,,0.129,,,,,0.1724,,,,
544,0.2015,0.1719,0.2242,0.3780,0.4355,0.4196,0.3166,0.4090,0.0174,0.4423,0.4340,0.4370,0.3923,0.4598,0.3704,0.3560,0.1727,0.3912,0.0581,0.0362,0.1540,,0.1461,,,,,0.2989,,,,
543,0.3935,0.3525,0.3988,0.4882,0.4882,0.4814,0.4064,0.4754,0.0758,0.4420,0.4140,0.5118,0.4723,0.4397,0.4428,0.4519,0.3510,0.2357,0.1352,0.1012,0.0511,,0.0966,,,,,0.3623,,,,
542,0.4583,0.4499,0.4340,0.3870,0.3407,0.3065,0.3308,0.3429,0.1935,0.2830,0.2519,0.3665,0.3247,0.2800,0.3134,0.3513,0.4659,0.1066,0.3206,0.2722,0.0163,,0.098,,,,,0.3141,,,,
541,0.2978,0.3297,0.2674,0.1641,0.1489,0.1132,0.1550,0.1466,0.4041,0.1238,0.0927,0.1815,0.1527,0.1124,0.1443,0.1565,0.3441,0.0507,0.4806,0.4700,0.0149,,0.1305,,,,,0.2072,,,,
540,0.1179,0.1445,0.1095,0.0624,0.0532,0.0555,0.0608,0.0601,0.5163,0.0388,0.0586,0.0882,0.0669,0.0441,0.0563,0.0479,0.1521,0.0288,0.4136,0.4651,-0.0015,,0.2082,,,,,0.1257,,,,
539,0.0411,0.0464,0.0388,0.0350,0.0350,0.0396,0.0274,0.0221,0.3470,0.0023,0.0266,0.0365,0.0114,0.0221,0.0205,0.0282,0.0510,0.0076,0.2124,0.2533,-0.0030,,0.3986,,,,,0.0620,,,,
538,0.0190,0.0084,0.0091,0.0107,0.0251,0.0046,0.0297,0.0145,0.1523,-0.0076,0.0137,0.0038,0.0221,0.0091,-0.0038,0.0008,0.0251,0.0015,0.0729,0.0995,0.0082,,0.8831,,,,,0.0247,,,,
537,0.0114,0.0122,0.0114,0.0091,0.0183,-0.0130,0.0145,0.0137,0.0640,-0.0168,0.0191,0.0008,0.0175,0.0053,-0.0130,-0.0015,0.0221,0.0114,0.0418,0.0365,0.0000,,1.229,,,,,0.0126,,,,
536,0.0114,0.0130,0.0168,0.0153,0.0168,-0.0191,0.0099,0.0137,0.0374,-0.0153,0.0038,-0.0061,0.0061,0.0130,-0.0114,-0.0023,0.0130,0.0046,0.0236,0.0373,-0.0075,,0.6332,,,,,0.0083,,,,
535,0.0038,0.0084,0.0107,0.0191,0.0092,0.0038,0.0191,0.0107,0.0282,0.0099,0.0099,0.0168,-0.0038,0.0076,-0.0069,0.0168,0.0153,0.0114,0.0160,0.0373,-0.0097,,0.2965,,,,,0.0111,,,,
534,0.0122,0.0069,0.0054,0.0069,0.0092,0.0031,0.0122,0.0145,0.0176,0.0268,0.0084,0.0214,-0.0038,0.0153,0.0069,0.0061,0.0092,0.0076,0.0008,0.0038,-0.0135,,0.1648,,,,,0.0084,,,,
533,0.0107,0.0077,0.0100,0.0122,0.0084,0.0046,-0.0015,0.0084,-0.0138,-0.0084,0.0130,0.0122,-0.0168,0.0008,0.0299,-0.0008,-0.0031,-0.0076,-0.0015,-0.0008,0.0015,,0.1055,,,,,0.0031,,,,
532,0.0031,0.0100,0.0023,0.0398,0.0107,0.0054,-0.0115,0.0031,0.0008,-0.0123,0.0260,0.0283,0.0115,0.0123,0.0038,0.0237,0.0084,-0.0038,-0.0076,-0.0275,0.0090,,0.0747,,,,,0.0065,,,,
531,-0.0054,0.0008,0.0069,0.0077,0.0046,-0.0038,0.0084,0.0215,-0.0084,-0.0008,0.0161,0.0161,0.0192,0.0199,0.0268,0.0261,0.0023,0.0008,-0.0008,-0.0115,0.0075,,0.0571,,,,,0.0073,,,,
530,-0.0031,0.0046,0.0108,0.0131,-0.0161,-0.0069,0.0215,0.0146,0.0000,-0.0054,-0.0115,0.0077,0.0346,-0.0031,0.0177,0.0215,0.0084,0.0008,-0.0031,-0.0168,-0.0135,,0.0463,,,,,0.0036,,,,
529,0.0085,0.0062,0.0123,0.0215,-0.0077,-0.0115,-0.0046,0.0077,0.0254,-0.0185,-0.0231,-0.0031,0.0161,-0.0085,-0.0100,0.0308,0.0046,0.0031,0.0000,0.0138,-0.0263,,0.0394,,,,,0.0017,,,,
528,0.0121,0.0076,0.0091,0.0023,0.0106,-0.0030,0.0008,0.0038,0.0250,0.0114,-0.0091,-0.0038,0.0190,0.0129,0.0083,0.0061,0.0053,0.0069,0.0100,0.0246,-0.0113,,0.0349,,,,,0.0071,,,,
527,0.0084,0.0146,0.0084,-0.0031,-0.0015,0.0207,0.0077,0.0184,-0.0054,0.0284,0.0100,0.0353,0.0031,0.0169,0.0115,-0.0092,0.0115,0.0015,-0.0054,-0.0008,0.0053,,0.0321,,,,,0.0084,,,,
526,0.0139,0.0131,0.0232,0.0270,0.0031,-0.0008,0.0162,0.0155,0.0046,0.0232,0.0270,0.0410,-0.0054,0.0093,0.0093,0.0008,0.0139,-0.0077,-0.0039,0.0023,-0.0008,,0.0305,,,,,0.0107,,,,
525,0.0085,0.0000,0.0077,0.0031,-0.0031,-0.0070,0.0015,0.0031,0.0155,0.0116,0.0271,0.0248,-0.0209,0.0023,0.0046,-0.0225,-0.0031,0.0039,-0.0023,0.0123,-0.0038,,0.0299,,,,,0.0030,,,,
524,0.0116,0.0093,0.0031,-0.0140,0.0132,0.0178,0.0062,-0.0039,0.0163,0.0101,0.0070,0.0279,0.0016,0.0023,-0.0008,-0.0256,0.0054,0.0023,-0.0023,0.0046,0.0045,,0.0302,,,,,0.0046,,,,
523,0.0054,0.0093,-0.0047,-0.0194,-0.0062,0.0039,0.0093,0.0008,0.0148,0.0039,-0.0179,-0.0109,-0.0217,-0.0039,0.0179,-0.0186,0.0132,0.0093,0.0039,0.0054,0.0106,,0.0314,,,,,0.0002,,,,
522,0.0078,0.0086,0.0101,0.0109,0.0016,0.0054,0.0062,0.0140,0.0202,0.0039,0.0093,-0.0054,-0.0062,0.0000,0.0086,0.0109,0.0062,-0.0023,-0.0047,-0.0078,0.0129,,0.0336,,,,,0.0052,,,,
521,0.0148,0.0171,0.0140,0.0226,0.0195,0.0242,0.0078,0.0203,0.0179,0.0296,0.0132,0.0086,0.0047,0.0179,0.0304,0.0319,0.0125,0.0171,-0.0062,0.0272,0.0053,,0.037,,,,,0.0167,,,,
520,0.0203,0.0179,0.0226,0.0437,0.0211,0.0382,0.0265,0.0211,0.0047,0.0312,0.0179,0.0094,0.0164,0.0187,0.0382,0.0335,0.0140,0.0070,-0.0023,-0.0070,-0.0008,,0.0421,,,,,0.0187,,,,
519,0.0141,0.0156,0.0156,0.0219,0.0297,0.0203,0.0227,0.0180,0.0055,0.0172,0.0117,0.0195,0.0461,0.0102,0.0461,0.0102,0.0133,0.0094,0.0086,-0.0101,0.0168,,0.0494,,,,,0.0173,,,,
518,0.0078,0.0110,0.0086,0.0258,0.0149,0.0423,0.0070,0.0180,0.0157,-0.0125,0.0251,0.0462,0.0423,0.0204,0.0204,0.0039,0.0149,0.0094,-0.0070,-0.0023,0.0222,,0.0601,,,,,0.0159,,,,
517,0.0298,0.0259,0.0165,0.0408,0.0447,0.0392,0.0259,0.0282,0.0180,-0.0008,0.0188,0.0416,0.0330,0.0392,0.0110,0.0204,0.0157,0.0297,0.0172,-0.0016,0.0736,,0.0759,,,,,0.0270,,,,
516,0.0322,0.0401,0.0275,0.0401,0.0534,0.0228,0.0314,0.0582,0.0338,0.0314,0.0354,0.0597,0.0149,0.0424,0.0196,0.0322,0.0134,0.0415,0.0016,-0.0039,0.0868,,0.0999,,,,,0.0340,,,,
515,0.0480,0.0503,0.0409,0.0622,0.0952,0.0543,0.0472,0.0732,0.0157,0.0771,0.0653,0.0952,0.0708,0.0740,0.0724,0.0425,0.0401,0.0683,0.0141,0.0133,0.1299,,0.1378,,,,,0.0595,,,,
514,0.0764,0.0859,0.0449,0.1237,0.1513,0.1292,0.0780,0.1379,0.0260,0.1198,0.0851,0.1607,0.1174,0.1205,0.1056,0.0709,0.0622,0.1100,0.0346,0.0432,0.2010,,0.1998,,,,,0.0992,,,,
513,0.1223,0.1247,0.0963,0.2193,0.2580,0.2193,0.1302,0.2501,0.0623,1.0810,0.1499,0.2635,0.1452,0.2257,0.1665,0.1554,0.0947,0.1683,0.0700,0.0771,0.2859,,0.3046,,,,,0.2079,,,,
